run_id,model_size,method,seed,step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/testing,timing_s/save_checkpoint,gd2po_hard/conflict_ratio,gd2po_hard/keep_ratio
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,26,,,,,437492,469250,31758,459786,459787,459786.25,0.11230165511369705,0.001,0.19050695338556844,0.047750630626274694,0.0027986108024995173,8.749926236041281e-05,3.3179726004600525,0.41041789059109135,1e-06,2.692516326904297,4.0,-3.0,0.93603515625,1.0,0.0,1.7564812898635864,3.0,-3.0,0.0,0.0,0.0,2.677877426147461,3.999755382537842,-3.0202887058258057,1.4004861270677793e-08,0.9952030181884766,2.593086004257202,-5.1729736328125,1.4004861270677793e-08,2.593086004257202,-5.1729736328125,136.19189453125,1024.0,36.0,0.0009765625,761.828125,2048.0,425.0,0.00390625,57.82163344899891,20.761521603999427,1.3505589659907855,78.71907977000228,158.7545470749901,0.0007343406669897075,0.2073046972045809,0.011288681210018475,0.04280199754233749,,,0.00341796875,0.99658203125
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,27,,,,,436163,458624,22461,452606,452607,452606.75,0.11613208800554276,0.001,0.18727401923388243,0.012569833605084568,0.0031041956317494623,1.2549340908662998e-05,3.348616361618042,0.4084871282236428,1e-06,2.770009756088257,4.0,-3.0,0.9560546875,1.0,0.0,1.813955307006836,3.0,-3.0,0.0,0.0,0.0,2.7558653354644775,4.000544548034668,-3.0224874019622803,1.2105392244166069e-08,0.9985734224319458,4.486248970031738,-5.634353160858154,1.2105392244166069e-08,4.486248970031738,-5.634353160858154,128.01904296875,1024.0,38.0,0.00048828125,755.978515625,2048.0,389.0,0.009765625,56.81172783501097,20.81125906901434,1.426072573987767,77.63035954599036,156.77662672899896,0.0007876995725250271,0.21668730556523866,0.011495221331218735,0.042879585614880006,,,0.00146484375,0.99853515625
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,28,,,,,434509,478432,43923,456762,456763,456762.25,0.12196797877550125,0.001,0.18664641329087317,-0.02839614899130538,0.0029922680296294857,-1.8341314898862038e-05,2.990720510482788,0.40655115152503374,1e-06,2.777400255203247,4.0,-3.0,0.94140625,1.0,0.0,1.8359942436218262,3.0,-3.0,0.0,0.0,0.0,2.7623305320739746,4.001637935638428,-3.033313512802124,-9.201291284455237e-09,0.9901481866836548,5.228514194488525,-5.1714301109313965,-9.201291284455237e-09,5.228514194488525,-5.1714301109313965,129.55712890625,1024.0,42.0,0.00048828125,762.556640625,2048.0,393.0,0.00390625,58.2112485349935,20.57303795599728,1.4156731219845824,77.95302571202046,158.2540759750118,0.00077484135454746,0.21938940325927608,0.011260255174326075,0.04266608378429942,,,0.00634765625,0.99365234375
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,29,,,,,443575,482296,38721,462847,462848,462847.25,0.12004361301660538,0.001,0.1871167517477466,0.027563304309883425,0.0030410953932591984,0.00020929165478469992,2.9051420092582703,0.4140152294371225,1e-06,2.76712703704834,4.0,-3.0,0.94775390625,1.0,0.0,1.8193732500076294,3.0,-3.0,0.0,0.0,0.0,2.751999616622925,4.001413345336914,-3.0207436084747314,-1.0441206121925006e-08,0.9977047443389893,5.217072010040283,-5.1017351150512695,-1.0441206121925006e-08,5.217072010040283,-5.1017351150512695,137.00634765625,1024.0,40.0,0.00244140625,766.9921875,2048.0,393.0,0.0078125,68.03300239599776,21.522523622988956,1.3616356679995079,77.62556187302107,168.65331416699337,0.0007354670833625499,0.24246496618184518,0.011625068325991434,0.04192828296647602,,,0.00048828125,0.99951171875
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,30,2.863588086143136,0.975,1.8885880820453167,0.0,433557,492394,58837,467821,467822,467821.25,0.11648561805486679,0.001,0.179632582468912,0.06747315845859703,0.002449496831104625,8.673581965013e-05,90.0981674194336,0.4074276240101554,1e-06,2.636178493499756,4.0,-3.0,0.9365234375,1.0,0.0,1.6996549367904663,3.0,-3.0,0.0,0.0,0.0,2.6296515464782715,12.764472961425781,-3.0148022174835205,-2.2142988831408417e-10,0.9959039092063904,5.218553066253662,-5.110555648803711,-2.2142988831408417e-10,5.218553066253662,-5.110555648803711,134.59033203125,1024.0,28.0,0.00146484375,779.123046875,2048.0,407.0,0.005859375,62.97214264399372,21.013743190997047,1.3796232739987317,79.70686660899082,205.34239888499724,0.0007372598369562797,0.22845709689049787,0.011229579241535654,0.042594723203034715,14.121560734987725,26.044381417013938,0.0048828125,0.9951171875
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,31,,,,,439282,492345,53063,469343,469344,469343.5,0.12539078295230865,0.001,0.18389860853072135,-0.047303455145729166,0.0017736245485608496,-0.00014183501943696155,3.11300790309906,0.4087138868266146,1e-06,2.741424083709717,4.0,-3.0,0.9404296875,1.0,0.0,1.8009941577911377,3.0,-3.0,0.0,0.0,0.0,2.726064443588257,4.001487731933594,-3.01027250289917,-2.3814315852632717e-08,0.9905400276184082,3.1022422313690186,-6.212869644165039,-2.3814315852632717e-08,3.1022422313690186,-6.212869644165039,127.6474609375,954.0,36.0,0.0,789.0390625,2048.0,416.0,0.00390625,55.63450896900031,21.333039552002447,1.4032202170055825,79.81092940000235,158.28123054499156,0.0007474377598739423,0.21281494659592654,0.01136323372540711,0.04251200314908076,,,0.00390625,0.99609375
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,32,,,,,445327,460358,15031,452480,452481,452480.25,0.12491779029369354,0.001,0.17725498012958035,-0.016041869958562237,0.003049957291823962,0.0002686346476454468,3.5495938062667847,0.4150342537633686,1e-06,2.845181465148926,4.0,-3.0,0.95751953125,1.0,0.0,1.8876620531082153,3.0,-3.0,0.0,0.0,0.0,2.829878568649292,4.0029401779174805,-3.0182993412017822,4.692467303613057e-09,0.9938956499099731,5.702975749969482,-5.694847106933594,4.692467303613057e-09,5.702975749969482,-5.694847106933594,127.02197265625,569.0,20.0,0.0,756.728515625,2048.0,407.0,0.005859375,48.986872023000615,20.248278663988458,1.4299249780015089,76.01502156100469,146.77631423898856,0.0007900482827711866,0.18830892486382622,0.011187382578570257,0.041999082590347694,,,0.00390625,0.99609375
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,33,,,,,448914,478693,29779,462262,462263,462262.5,0.12390486896038055,0.001,0.17745836195535958,0.07119089398474898,0.007037288803985575,0.0024645580683682056,13.76419073343277,0.4078066438058038,1e-06,2.6485471725463867,4.0,-3.0,0.94970703125,1.0,0.0,1.6988401412963867,3.0,-3.0,0.0,0.0,0.0,2.639728307723999,14.780834197998047,-3.0318193435668945,8.263068451697109e-09,0.9982361197471619,5.705366134643555,-5.667301654815674,8.263068451697109e-09,5.705366134643555,-5.667301654815674,129.8408203125,1024.0,45.0,0.0009765625,773.015625,2048.0,418.0,0.001953125,54.725057430012384,20.937703101022635,1.3997142389998771,78.61857577599585,155.79267569398507,0.0007569910164678495,0.20579983539795718,0.011323492118126948,0.04251836119953265,,,0.00146484375,0.99853515625
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,34,,,,,435936,456891,20955,446428,446428,446428.0,0.13191986083984375,0.001,0.15431082472205163,0.006015883075694243,0.003168668927780042,0.0001708406699738892,3.5676838159561157,0.4163509414344287,1e-06,2.771183490753174,4.0,-3.0,0.9443359375,1.0,0.0,1.8268475532531738,3.0,-3.0,0.0,0.0,0.0,2.7556216716766357,4.00324010848999,-3.026942729949951,-2.960421596753804e-08,0.9970381855964661,4.874434471130371,-5.952907085418701,-2.960421596753804e-08,4.874434471130371,-5.952907085418701,122.81640625,1024.0,36.0,0.0009765625,749.11328125,2048.0,399.0,0.001953125,53.88245733801159,20.27468260799651,1.3628572919988073,74.38360839700908,150.0079182430054,0.0007632010604166895,0.21422051357308766,0.011353836793389142,0.04165487402056384,,,0.00146484375,0.99853515625
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,35,,,,,434793,484142,49349,452442,452443,452442.5,0.13086041808128357,0.001,0.17294802108118612,0.020725708274591352,0.002171461712644105,0.0001159081602377081,2.991769313812256,0.3978165832373318,1e-06,2.6905932426452637,4.0,-3.0,0.94921875,1.0,0.0,1.7413744926452637,3.0,-3.0,0.0,0.0,0.0,2.674304962158203,4.001943111419678,-3.01505446434021,0.0,0.9932559132575989,2.9838814735412598,-6.036220073699951,0.0,2.9838814735412598,-6.036220073699951,131.2646484375,1024.0,40.0,0.00048828125,752.412109375,2048.0,389.0,0.005859375,54.723000363999745,20.682151837012498,1.4516083179914858,78.93238089399529,155.8870118499908,0.0008020954695853538,0.2035598719041764,0.011428055408705248,0.04361459240345198,,,0.00341796875,0.99658203125
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,36,,,,,436277,479229,42952,458298,458299,458298.25,0.1198219358921051,0.001,0.15428294097223588,-0.0707809392948665,0.002839711810191793,-4.074548938191466e-06,39.713792860507965,0.42168598313135464,1e-06,2.772080421447754,4.0,-3.0,0.953125,1.0,0.0,1.818955659866333,3.0,-3.0,0.0,0.0,0.0,2.768505573272705,29.195762634277344,-3.0247621536254883,4.541289566617479e-09,0.9923772811889648,3.904083490371704,-5.781003952026367,4.541289566617479e-09,3.904083490371704,-5.781003952026367,131.25048828125,1024.0,38.0,0.00146484375,763.86328125,1917.0,416.0,0.0,59.87698661402101,20.517276261001825,1.3599329070129897,75.44051379300072,157.30744201500784,0.0007418383699986798,0.22275581792486265,0.011192098301161866,0.041152521198259386,,,0.00244140625,0.99755859375
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,37,,,,,438571,455313,16742,448263,448264,448263.75,0.1413855105638504,0.001,0.1544179265056887,0.05938140420062888,0.002999551590502022,0.00013653465594548072,3.252996265888214,0.4020454416888035,1e-06,2.8487935066223145,4.0,-3.0,0.9580078125,1.0,0.0,1.890785574913025,3.0,-3.0,0.0,0.0,0.0,2.8319976329803467,4.000555038452148,-3.0199129581451416,4.857572566407953e-09,0.9887782335281372,3.757634162902832,-6.515182018280029,4.857572566407953e-09,3.757634162902832,-6.515182018280029,122.70458984375,593.0,44.0,0.0,752.810546875,2048.0,418.0,0.005859375,55.39231448198552,20.461914384999545,1.3469303219753783,77.30988872097805,154.63159060501494,0.0007511929762195684,0.22042393516084632,0.011411760590165692,0.04311629521736815,,,0.005859375,0.994140625
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,38,,,,,441972,481758,39786,455562,455563,455562.75,0.14062759280204773,0.001,0.15308448672294617,-0.027142543586031083,0.003219598626357413,6.904140748027262e-05,3.2348004579544067,0.39844883826047955,1e-06,2.6641218662261963,4.0,-3.0,0.9599609375,1.0,0.0,1.7041606903076172,3.0,-3.0,0.0,0.0,0.0,2.647237777709961,3.99914813041687,-3.022099733352661,3.7091179017068043e-09,0.9999997615814209,6.357944965362549,-6.328479766845703,3.7091179017068043e-09,6.357944965362549,-6.328479766845703,128.55810546875,1024.0,35.0,0.001953125,761.212890625,2048.0,393.0,0.0078125,62.799326103995554,20.49237159299082,1.3832982659805566,79.33168853502139,164.1049389569962,0.0007591151087202348,0.23852042107660293,0.011245636080315402,0.0435349951982583,,,0.0,1.0
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,39,,,,,440120,473689,33569,457584,457584,457584.0,0.13429458439350128,0.001,0.14924554317258298,-0.11064472814905457,0.003141212109767366,5.994724112667882e-06,219.5699816942215,0.4065279542699354,1e-06,2.785808801651001,4.0,-3.0,0.953125,1.0,0.0,1.8326839208602905,3.0,-3.0,0.0,0.0,0.0,2.7818379402160645,30.313678741455078,-3.0246665477752686,1.9359338576663276e-09,0.9984694719314575,4.499464511871338,-5.601795673370361,1.9359338576663276e-09,4.499464511871338,-5.601795673370361,123.154296875,1024.0,41.0,0.0009765625,770.564453125,2048.0,399.0,0.005859375,56.44091430600383,20.700622995995218,1.4259089690167457,78.10887814199668,156.77789558301447,0.0007790421917160268,0.2237765217112197,0.011309739302507964,0.04267461173358153,,,0.0009765625,0.9990234375
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,40,2.757882953993976,0.975,1.7828829498961567,0.0,462916,487368,24452,473490,473491,473490.75,0.15166917443275452,0.001,0.13203306426294148,-0.043073061082395725,0.0035209777270210907,0.00022998808469765208,7.0227256417274475,0.41726948776841355,1e-06,2.8073673248291016,4.0,-3.0,0.9541015625,1.0,0.0,1.853265643119812,3.0,-3.0,0.0,0.0,0.0,2.790095567703247,4.001391410827637,-3.0313796997070312,-1.0932900806892576e-08,0.9999998807907104,3.521696090698242,-6.0954461097717285,-1.0932900806892576e-08,3.521696090698242,-6.0954461097717285,119.94091796875,1024.0,42.0,0.00048828125,804.845703125,2048.0,413.0,0.0078125,55.09343009200529,21.11577352299355,1.3916921839991119,78.82857349098776,194.75436130800517,0.0007348043145505545,0.2242861682876306,0.011148989459135976,0.041620968039495894,12.464575267978944,25.75986356200883,0.0,1.0
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,41,,,,,428421,460687,32266,445800,445801,445800.5,0.14790429174900055,0.001,0.1379652592043082,0.08071276616925994,0.0031040438644898433,0.0002648712975618158,313.1846744418144,0.40721209225660915,1e-06,2.7777552604675293,4.0,-3.0,0.95166015625,1.0,0.0,1.8260949850082397,3.0,-3.0,0.0,0.0,0.0,2.760770559310913,4.002632141113281,-3.0284268856048584,-1.9803506390303482e-08,0.9990571141242981,6.935353755950928,-6.930043697357178,-1.9803506390303482e-08,6.935353755950928,-6.930043697357178,119.6396484375,821.0,44.0,0.0,751.064453125,2048.0,421.0,0.005859375,57.34921892400598,20.1631266780023,1.3879786790057551,75.93798160500592,154.95750625099754,0.000778363123754771,0.23405742718615463,0.011307258896077001,0.042585181939570456,,,0.0009765625,0.9990234375
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,42,,,,,435304,466510,31206,450787,450788,450787.75,0.16115279495716095,0.001,0.12319881692528725,0.042338676723496366,0.0018637970904819667,-3.3154815416006995e-05,4.65150511264801,0.42048827151567014,1e-06,2.739792823791504,4.0,-3.0,0.9345703125,1.0,0.0,1.805222511291504,3.0,-3.0,0.0,0.0,0.0,2.721693515777588,4.000577926635742,-3.0367796421051025,1.9564943443128868e-08,0.9978278875350952,5.9723358154296875,-5.974152565002441,1.9564943443128868e-08,5.9723358154296875,-5.974152565002441,115.76708984375,477.0,32.0,0.0,764.677734375,2048.0,389.0,0.00390625,52.64890400800505,20.31277734300238,1.4098976439854596,74.47063024900854,148.94920830300543,0.0007819076960196122,0.22206200997931194,0.011265156020212606,0.041300273936574664,,,0.00146484375,0.99853515625
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,43,,,,,417895,466101,48206,437991,437992,437991.75,0.1566884070634842,0.001,0.12094981422026953,-0.012281810057659943,0.0031878094770945607,0.0001973437921454509,3.46858412027359,0.40437634802153927,1e-06,2.7768685817718506,4.0,-3.0,0.95458984375,1.0,0.0,1.822278618812561,3.0,-3.0,0.0,0.0,0.0,2.759246826171875,4.001912593841553,-3.020968198776245,-2.3046144992378004e-09,0.9999998807907104,6.5594401359558105,-6.543028354644775,-2.3046144992378004e-09,6.5594401359558105,-6.543028354644775,116.38427734375,483.0,39.0,0.0,739.068359375,2048.0,389.0,0.005859375,48.33263922500191,19.892607337009395,2.07274831700488,75.1182890109776,145.5208968950028,0.0011830978077811282,0.20277585628580022,0.011354441799993604,0.04287654334298398,,,0.0,1.0
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,44,,,,,432830,454386,21556,447747,447748,447747.5,0.15961220860481262,0.001,0.12466738853723772,-0.021955691788706086,0.00375003511116149,0.0002325464709194362,3.4199703335762024,0.40382083884652975,1e-06,2.8370933532714844,4.0,-3.0,0.962890625,1.0,0.0,1.8742024898529053,3.0,-3.0,0.0,0.0,0.0,2.8196310997009277,4.0013508796691895,-3.019958734512329,1.3874839055461052e-08,1.0,3.3919475078582764,-6.781753063201904,1.3874839055461052e-08,3.3919475078582764,-6.781753063201904,113.8408203125,501.0,38.0,0.0,760.666015625,2048.0,399.0,0.00390625,48.068227112002205,20.2632767999894,1.374333569983719,76.89617538498715,146.70855322599527,0.000767359711658758,0.2061722144579028,0.011314008900099608,0.042935011019038155,,,0.0,1.0
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,45,,,,,434542,471730,37188,456926,456927,456926.75,0.16694751381874084,0.001,0.12858405685983598,0.031165295858954778,0.0033207322921953164,0.00019542491486390645,3.4679678082466125,0.4047986857693923,1e-06,2.8129498958587646,4.0,-3.0,0.9638671875,1.0,0.0,1.849082589149475,3.0,-3.0,0.0,0.0,0.0,2.794574499130249,4.002940654754639,-3.024155378341675,-2.00042116205168e-08,0.9999999403953552,3.315774917602539,-6.628740310668945,-2.00042116205168e-08,3.315774917602539,-6.628740310668945,116.20458984375,442.0,29.0,0.0,776.23046875,2048.0,427.0,0.001953125,48.291520261991536,20.432958607998444,1.4152731909998693,78.27402549399994,148.51941757599707,0.0007743435851588188,0.20291663100081742,0.011179559200680658,0.04282635318133593,,,0.0,1.0
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,46,,,,,438453,492843,54390,460648,460649,460648.75,0.15245215594768524,0.001,0.11483376915566623,0.03514286965946667,0.003188403345120605,0.0003299708779422872,92.80141741037369,0.39805848885151346,1e-06,2.8266501426696777,4.0,-3.0,0.93994140625,1.0,0.0,1.8867087364196777,3.0,-3.0,0.0,0.0,0.0,2.8271584510803223,40.08699035644531,-3.042466640472412,-2.5601671893582534e-09,0.9992658495903015,6.641359806060791,-6.636322498321533,-2.5601671893582534e-09,6.641359806060791,-6.636322498321533,116.40771484375,1024.0,42.0,0.0009765625,783.296875,2048.0,416.0,0.0078125,59.18494501701207,20.914335698005743,1.3576554390019737,80.35552122301306,161.9269651240029,0.0007368170645214894,0.24825587352932668,0.01135047891587991,0.04360997464066334,,,0.0009765625,0.9990234375
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,47,,,,,420438,468876,48438,439758,439759,439758.25,0.17357169091701508,0.001,0.09476505900765288,-0.0370967262504815,0.0029801682223854907,0.00015017117728912752,4.078823268413544,0.4204834172948277,1e-06,2.8986427783966064,4.0,-3.0,0.96435546875,1.0,0.0,1.9342875480651855,3.0,-3.0,0.0,0.0,0.0,2.8795320987701416,3.9990034103393555,-3.039055347442627,-2.0853085924699144e-09,0.9993720650672913,4.939424514770508,-7.39945125579834,-2.0853085924699144e-09,4.939424514770508,-7.39945125579834,114.33251953125,404.0,38.0,0.0,744.5703125,2048.0,399.0,0.005859375,50.451992290996714,19.7541897839983,1.3111486620036885,72.52139290398918,144.14032714400673,0.0007453803663738477,0.21546592309727705,0.011230141665334476,0.04122798884613829,,,0.0009765625,0.9990234375
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,48,,,,,422269,474259,51990,451257,451258,451257.75,0.17384161055088043,0.001,0.0970797274261713,0.030830062677462897,0.002580045763170347,0.0004837945416511502,3.49041348695755,0.4013053523900649,1e-06,2.79805064201355,4.0,-3.0,0.94287109375,1.0,0.0,1.8551794290542603,3.0,-3.0,0.0,0.0,0.0,2.778646230697632,3.999713897705078,-3.0387697219848633,-6.907815652823501e-09,0.9977739453315735,3.428205966949463,-6.247681617736816,-6.907815652823501e-09,3.428205966949463,-6.247681617736816,116.48583984375,829.0,41.0,0.0,764.876953125,2048.0,423.0,0.005859375,54.36041436999221,20.23075659899041,1.3594088180107065,78.02062980699702,154.0794149779831,0.0007531221447225596,0.22786607466368303,0.011207982909429483,0.04322398330388621,,,0.00244140625,0.99755859375
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,49,,,,,438001,478754,40753,466439,466439,466439.0,0.1699216365814209,0.001,0.1126795222517103,0.003098717272223439,0.0026480228880245704,0.0002825507986017328,4.129058659076691,0.41378849870480183,1e-06,2.7387120723724365,4.0,-3.0,0.96044921875,1.0,0.0,1.778262972831726,3.0,-3.0,0.0,0.0,0.0,2.7197189331054688,3.9993767738342285,-3.036189079284668,2.042436664240199e-09,0.9996863603591919,6.992486953735352,-6.998902797698975,2.042436664240199e-09,6.992486953735352,-6.998902797698975,116.732421875,434.0,41.0,0.0,794.28125,2048.0,416.0,0.00390625,52.92443292902317,21.303710880019935,1.4474751820089296,78.3031679590058,154.2729920129932,0.000775811618458646,0.2213781557089329,0.011418272743070335,0.04196860037379261,,,0.00048828125,0.99951171875
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,50,2.7397167457267644,0.975,1.7647167416289449,0.0,440691,452889,12198,446745,446745,446745.0,0.1571444422006607,0.001,0.07854127486546834,0.039935517731161475,0.007517573053094869,0.002130957058458686,136.82311034202576,0.4111077767683494,1e-06,2.879225254058838,4.0,-3.0,0.96484375,1.0,0.0,1.914381504058838,3.0,-3.0,0.0,0.0,0.0,2.8831984996795654,52.150978088378906,-3.026993989944458,6.116155581992189e-09,0.9987516403198242,4.807154178619385,-7.3657684326171875,6.116155581992189e-09,4.807154178619385,-7.3657684326171875,116.9453125,1024.0,39.0,0.00048828125,755.603515625,2048.0,407.0,0.00390625,54.45541272099945,20.235951384005602,1.3420965900004376,75.35320879999199,194.46351524497732,0.0007510417520064229,0.22736744572533005,0.011324106248534176,0.042167908314582135,16.825733275996754,26.13817466099863,0.00146484375,0.99853515625
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,51,,,,,424778,456024,31246,443337,443338,443337.75,0.1847120076417923,0.001,0.08721224839488666,-0.06925519116533299,0.0028564211388584226,0.0002617724926191537,3.026118516921997,0.4142746930966831,1e-06,2.797170639038086,4.0,-3.0,0.95654296875,1.0,0.0,1.8406277894973755,3.0,-3.0,0.0,0.0,0.0,2.776578903198242,3.9971039295196533,-3.0325827598571777,-1.2538718507926205e-08,0.9950987696647644,4.545637607574463,-6.753880500793457,-1.2538718507926205e-08,4.545637607574463,-6.753880500793457,116.46435546875,1024.0,36.0,0.00048828125,749.4296875,1969.0,416.0,0.0,56.36032925298787,20.960847407986876,1.3764543000143021,74.24229823399219,153.04351168798166,0.0007761883011396515,0.23629282888569828,0.011819908979094875,0.041865540569234284,,,0.0029296875,0.9970703125
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,52,,,,,441393,460824,19431,450271,450271,450271.0,0.1632591336965561,0.001,0.09502760830024878,-0.0238822139489154,0.003639548640542974,0.00034855479491398,697.7184876799583,0.40850600085866784,1e-06,2.898801803588867,4.0,-3.0,0.9580078125,1.0,0.0,1.9407941102981567,3.0,-3.0,0.0,0.0,0.0,2.9035370349884033,51.04053497314453,-3.041426181793213,-1.2704409080299683e-08,0.9992974996566772,3.8366966247558594,-7.636621475219727,-1.2704409080299683e-08,3.8366966247558594,-7.636621475219727,112.599609375,1024.0,41.0,0.00048828125,766.8359375,2048.0,393.0,0.005859375,52.7191189120058,20.24720864999108,1.3815846950164996,76.548583160009,150.99637628198252,0.0007670850970951381,0.22861320233823262,0.011241679260929019,0.04250139535968839,,,0.00048828125,0.99951171875
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,53,,,,,426373,489080,62707,451681,451681,451681.0,0.18839195370674133,0.001,0.08672242040435472,0.021429567396019897,0.002576732662661622,0.00016673120359579722,4.435346007347107,0.41156146694588813,1e-06,2.7887747287750244,4.0,-3.0,0.94921875,1.0,0.0,1.839556097984314,3.0,-3.0,0.0,0.0,0.0,2.7676167488098145,3.9982028007507324,-3.017456531524658,-1.1727331994393353e-08,1.0000001192092896,3.370969533920288,-6.750070571899414,-1.1727331994393353e-08,3.370969533920288,-6.750070571899414,116.8984375,443.0,38.0,0.0,765.291015625,2048.0,418.0,0.001953125,47.95095973799471,20.41751783998916,1.34023875798448,76.2008616180101,146.01014033998945,0.0007418060301321507,0.20028971353503103,0.011300850511748978,0.04217626024672839,,,0.0,1.0
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,54,,,,,451791,475120,23329,458457,458458,458457.25,0.1830727458000183,0.001,0.09215677337300393,0.07584616842289124,0.0024581916119542813,0.0002578708970524472,4.5128408670425415,0.42054220634327066,1e-06,2.8498752117156982,4.0,-3.0,0.96826171875,1.0,0.0,1.8816137313842773,3.0,-3.0,0.0,0.0,0.0,2.8296356201171875,3.9977943897247314,-3.0399868488311768,-1.239475988512595e-08,1.0,4.390766620635986,-8.793733596801758,-1.239475988512595e-08,4.390766620635986,-8.793733596801758,115.41259765625,406.0,44.0,0.0,780.01171875,1917.0,424.0,0.0,47.47316363200662,20.92076982097933,1.4347253880114295,75.94962283098721,145.8776357669849,0.0007823659610636703,0.20084684124979002,0.011408244618761798,0.04141586965359759,,,0.0,1.0
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,55,,,,,434573,481368,46795,458538,458539,458538.75,0.1565628945827484,0.001,0.09877108095679432,0.09458484192145988,0.005535040374525124,-0.0030259848249727384,375.87964993715286,0.4057077039913727,1e-06,2.775090456008911,4.0,-3.0,0.96142578125,1.0,0.0,1.8136646747589111,3.0,-3.0,0.0,0.0,0.0,2.781665802001953,56.62514114379883,-3.0375330448150635,1.681274675036093e-08,0.9970753788948059,4.129483699798584,-6.789582252502441,1.681274675036093e-08,4.129483699798584,-6.789582252502441,118.21044921875,1024.0,29.0,0.001953125,777.373046875,2048.0,389.0,0.009765625,57.198057551984675,20.417593459016643,1.3477200549968984,78.46227010097937,157.52785261400277,0.0007347907101618447,0.23626286190125642,0.011131880053221589,0.04277842935901239,,,0.0029296875,0.9970703125
haotian_3b_gd2po_hard_s2_save10,3b,gd2po_hard,2,56,,,,,451850,461887,10037,455862,455863,455862.5,0.18382078409194946,0.001,0.08602414568585734,-0.0002892479871309573,0.0032576625310485404,9.073844675215022e-05,3.9064584970474243,0.4136106310891725,1e-06,2.9218368530273438,4.0,-3.0,0.96923828125,1.0,0.0,1.9525983333587646,3.0,-3.0,0.0,0.0,0.0,2.90092396736145,3.998215436935425,-3.0268120765686035,1.0125440930153218e-08,1.0,4.341261863708496,-7.502360820770264,1.0125440930153218e-08,4.341261863708496,-7.502360820770264,119.2041015625,720.0,37.0,0.0,771.15234375,2048.0,399.0,0.0078125,48.99597738101147,20.408718885009876,1.6279813460132573,76.52061411700561,147.65150883499882,0.0008928028440666085,0.20069625765375607,0.01119236550769688,0.04196474491595909,,,0.0,1.0
